Name	WikipediaLink	Source
Dolmetsch A	https://en.wikipedia.org/wiki/Arnold_Dolmetsch	api
Millardet		
Vesalius		
Napier John	https://en.wikipedia.org/wiki/John_Napier	api
Reinhold, E		
Assembly Line		
Bach CPE		
Fischer von Erlach	https://en.wikipedia.org/wiki/Johann_Bernhard_Fischer_von_Erlach	api
Rimsky Korsakov 1844-1908		
North D	https://en.wikipedia.org/wiki/Richard_D._North	api
Harte, Bret	https://en.wikipedia.org/wiki/Bret_Harte	api
Morellet	https://en.wikipedia.org/wiki/Morille	api
Brooke, James	https://en.wikipedia.org/wiki/James_Brooke	api
Wallpaper	https://en.wikipedia.org/wiki/Wallpaper	api
Dodson		
Winters, A		
Midgley		
Snow , John Dr		
computer		
Timothy Folger C4xtra		
Humboldt W von		
Brunelleschi, F		
Software		
Trollope, Frances		
Dupont Co. 2		
Billroth		
Gniesenau		
Warner Bros		
Biology		
King George III		
Beebe, Wm ALVIN		
Ronne, Finn	https://en.wikipedia.org/wiki/Finn_Ronne	api
Marshall, John	https://en.wikipedia.org/wiki/John_Marshall	api
Humphrey, Hubert		
Chain, EB		
Bothwell		
Oliphant		
Weismuller J (Tarzan)	https://en.wikipedia.org/wiki/Johnny_Weissmuller	api
Wolcott, Oliver	https://en.wikipedia.org/wiki/Oliver_Wolcott	api
Collins, John		
Pony Express		
Fulton, Robert 2	https://en.wikipedia.org/wiki/Robert_Fulton	api
Washburn&Co	https://en.wikipedia.org/wiki/Beverly_Washburn	api
Somerville		
Sitwell, Edith	https://en.wikipedia.org/wiki/Edith_Sitwell	api
Ballpoint pen	https://en.wikipedia.org/wiki/Ballpoint_pen	api
Maestlin		
hydrogen bomb	https://en.wikipedia.org/wiki/Thermonuclear_weapon	api
Mill, James		
Wiener		
Weizmann, Chaim		
Koschiusko	https://en.wikipedia.org/wiki/Tadeusz_Ko%C5%9Bciuszko	api
Roscoe, Wm		
Maury		
Allen		
Allgood		
Richthofen M von		
Religion		
Dudley, Robert		
Edgerton H	https://en.wikipedia.org/wiki/Joel_Edgerton	api
Hasselblad	https://en.wikipedia.org/wiki/Hasselblad	api
Little WJ	https://en.wikipedia.org/wiki/Khasekhemwy	api
penicillin/ antibiotics		
De Cordoba, GF		
Bopp, F		
Webster, John		
Birdseye, Clarence		
Tesla		
Limelight		
1933 Chicago World's Fair		
Ward , Joshua	https://en.wikipedia.org/wiki/Joshua_John_Ward	api
Mushet	https://en.wikipedia.org/wiki/Mushet	api
Baker, Benjamin		
Travelling salesmen		
Lamarck	https://en.wikipedia.org/wiki/Lamarckism	api
Speech synthesis / Recognition	https://en.wikipedia.org/wiki/Speech_Recognition_%26_Synthesis	api
Tennant, Chls		
Beeckman		
Gottlieb, A		
Livingston, Robert L		
Reinhold		
Hill, John		
Bessemer		
Schlegel F	https://en.wikipedia.org/wiki/Friedrich_Schlegel	api
Heyward, Thomas		
Lorentz H	https://en.wikipedia.org/wiki/Hendrik_Lorentz	api
Connections 4.1	https://en.wikipedia.org/wiki/Connections_(British_TV_series)	api
Sundback		
Tea Clipper	https://en.wikipedia.org/wiki/Clipper	api
Shostakovich	https://en.wikipedia.org/wiki/Dmitri_Shostakovich	api
Van Musschenbroek S		
Minot		
Avatars	https://en.wikipedia.org/wiki/Avatar	api
Ackermann R		
Mahler, Anna		
Breton A		
De Moivre, A		
Meissner G	https://en.wikipedia.org/wiki/Meissner_effect	api
Car  / Automobile 2	https://en.wikipedia.org/wiki/Car	api
Breuer		
Lombard, Peter	https://en.wikipedia.org/wiki/Peter_Lombard	api
Morton, John		
Audion / vacuum tube		
Fleming, Alexander		
Dirac, Paul		
Squanto		
Woolf, Virginia		
Rambert, Marie		
Hollandt, S		
Matthews HG		
Eddystone lighthouse to stored programs		
Hoffmann, Felix	https://en.wikipedia.org/wiki/Felix_Hoffmann	api
Fieser LF		
Scott WD	https://en.wikipedia.org/wiki/WD_Scott	api
Industrial Espionage		
du Maurier		
Schiff, J		
Derby		
Argand, F-P		
Leigh, Vivien	https://en.wikipedia.org/wiki/Vivien_Leigh	api
Industrial Revolution		
Norman Conquest 1066		
Hamilton J Archbishop	https://en.wikipedia.org/wiki/Gavin_Hamilton_(archbishop_of_St_Andrews)	api
Scott RF	https://en.wikipedia.org/wiki/Robert_Falcon_Scott	api
Campanella		
Greville, Fulke	https://en.wikipedia.org/wiki/Fulke_Greville,_1st_Baron_Brooke	api
Goethe to margarine		
Oxenstierna		
Gounod	https://en.wikipedia.org/wiki/Charles_Gounod	api
Fink, A		
Schanker, L		
La Salle		
Wardian Case	https://en.wikipedia.org/wiki/Wardian_case	api
Keynes, JM		
Hancock C		
Harris F	https://en.wikipedia.org/wiki/John_F._Harris	api
De Forest 2	https://en.wikipedia.org/wiki/DeForest_Kelley	api
Foch F		
Judaism		
Maslow, S		
Plough		
Garrick		
Wilkins		
Young, Brigham	https://en.wikipedia.org/wiki/Brigham_Young	api
Raffles, Th Sir		
Drummond, Thomas		
Inventor	https://en.wikipedia.org/wiki/Inventory	api
Ehrenberg, CG		
Thirlwall		
Gogol		
Descartes, Rene		
Population growth		
Notre Dame (Paris) to chewing gum		
Arnold, Benedict Gen		
Peiresc NCF		
Peel 2	https://en.wikipedia.org/wiki/Robert_Peel	api
Golitsyn B	https://en.wikipedia.org/wiki/House_of_Golitsyn	api
Malpighi, M		
Allston, W		
Struve, FGW		
Urban Barberini		
Halley, E		
Priestley JB	https://en.wikipedia.org/wiki/J._B._Priestley	api
Polaroid camera		
Laennec		
Kendall		
Verne		
Poggio		
Conte, NJ		
Electric Motor	https://en.wikipedia.org/wiki/Electric_motor	api
Ball, AJ		
Von Hofmann A		
Ricordi		
Tchaikovsky	https://en.wikipedia.org/wiki/Pyotr_Ilyich_Tchaikovsky	api
Ravenscroft		
La Fontaine	https://en.wikipedia.org/wiki/Jean_de_La_Fontaine	api
Hygeia		
Appert		
Dutens		
Logan J	https://en.wikipedia.org/wiki/Logan_Paul	api
Ehrlich, Paul 2	https://en.wikipedia.org/wiki/Paul_Ehrlich	api
Cavour, C		
Carrel, A		
Guano		
Japan		
Lamb		
Constable, John		
Fuchs		
Jones D	https://en.wikipedia.org/wiki/S._D._Jones	api
Custis GWP		
Morris, Gouverneur	https://en.wikipedia.org/wiki/Gouverneur_Morris	api
Lynch, Thomas		
Gray E		
Hertzl, T 2		
Zach		
Drake , Francis 2	https://en.wikipedia.org/wiki/Francis_Drake	api
Koch, Heinrich	https://en.wikipedia.org/wiki/Robert_Koch	api
Gustavus Adolphus	https://en.wikipedia.org/wiki/Gustavus_Adolphus	api
Clement, Joseph	https://en.wikipedia.org/wiki/Joseph_Clement	api
De Morgan, Augustus		
Anthropology		
Florey, H		
Gwyn N		
Lind, James		
Sport		
Scholar		
De Dancay		
Perkin W	https://en.wikipedia.org/wiki/Perkin_reaction	api
Rogers	https://en.wikipedia.org/wiki/Roger	api
Oppenheimer, Robert 2	https://en.wikipedia.org/wiki/Katherine_Oppenheimer	api
Gwinnett, Button	https://en.wikipedia.org/wiki/Button_Gwinnett	api
Haeckel	https://en.wikipedia.org/wiki/Ernst_Haeckel	api
Pickford, Mary		
Thiersch		
Raphaelson, Sam		
Louverture, T		
Godey's Lady's Book		
Monteverdi	https://en.wikipedia.org/wiki/Claudio_Monteverdi	api
Castro, Fidel		
Smithson		
Piranesi	https://en.wikipedia.org/wiki/Piracy	api
Scandinavia		
Strauss R	https://en.wikipedia.org/wiki/Lewis_Strauss	api
Chaliapin, FI		
Kellogg		
Fischer		
hub		
Pinkerton		
Hollerith		
Schumann R	https://en.wikipedia.org/wiki/Schumann_resonances	api
McClellan		
Riis, Jacob		
Pitt, Wm Younger		
Webster J		
Spenser E		
Perry M Adm		
Beeckman, I		
Floyd, William	https://en.wikipedia.org/wiki/William_Floyd	api
Medici Cosimo (Gd Duke)		
Virgil		
Adler, Stella	https://en.wikipedia.org/wiki/Stella_Adler	api
Casaubon, I		
Measurement		
Gwynne	https://en.wikipedia.org/wiki/Fred_Gwynne	api
Geiger	https://en.wikipedia.org/wiki/Giger	api
Maimonides	https://en.wikipedia.org/wiki/Maimonides	api
Picard		
Literature		
Watt, James		
Bigelow J		
Enlightenment	https://en.wikipedia.org/wiki/Age_of_Enlightenment	api
De Chezy, AL		
Middle East		
Bernoulli, Daniel		
21st Century		
Walton, George	https://en.wikipedia.org/wiki/George_Walton	api
Fourdrinier		
US Coast Guard	https://en.wikipedia.org/wiki/United_States_Coast_Guard	api
Osiander	https://en.wikipedia.org/wiki/Andreas_Osiander	api
Marconi		
Cochrane, Thomas		
screwcutting lathe	https://en.wikipedia.org/wiki/Lathe	api
Reductionism		
Sculpture		
Dohnanyi, E		
Thomson CEP	https://en.wikipedia.org/wiki/Contemporary_Economic_Policy	api
Haber, F		
Maudslay	https://en.wikipedia.org/wiki/Henry_Maudslay	api
Jahn		
Langenback		
Langevin		
Toynbee	https://en.wikipedia.org/wiki/Toynbee	api
Richardson		
Sikorsky, Igor		
MacGregor		
Hungary		
Allen, Thomas		
Fresnel lens		
Foscolo U	https://en.wikipedia.org/wiki/Ugo_Foscolo	api
Mercury		
Huntington, Samuel		
Kempenfelt		
Charles II		
Rauschenbusch, Walt		
Desaguliers, John 		
Hales. Stephen		
Conybeare		
Siri, Alexa etc	https://en.wikipedia.org/wiki/Google_Now	api
Military		
Strand, P		
Zipper		
Printed Books	https://en.wikipedia.org/wiki/Book	api
Macgillivray, W	https://en.wikipedia.org/wiki/William_MacGillivray	api
Wallace, William		
David		
Rutledge, Edward	https://en.wikipedia.org/wiki/Edward_Rutledge	api
Berkeley		
Anson, G Adm.		
L'Epee		
Lowell, Percival		
De Bary		
Blanchard		
Marvell		
Boscovich RG	https://en.wikipedia.org/wiki/Atmosphere_of_the_Moon	api
Machiavelli, Niccolo		
Thenard		
Gamow, GA		
Salk, Jonas		
Darby A		
Scott, Thomas A		
Crookes		
Benedetti		
Nanotubes		
Unit of Measurement		
Scandal		
Ramsden		
Mazarin	https://en.wikipedia.org/wiki/Mazars	api
Sarpi		
Candolle		
Bergson		
Berlin, I		
Raleigh Sir W		
Waldseemuller	https://en.wikipedia.org/wiki/Martin_Waldseem%C3%BCller	api
Auenbrugger, L		
Statue of Liberty to gas mantle		
Chiang Kai Chek	https://en.wikipedia.org/wiki/Chiang_Kai-shek	api
Witherspoon, John		
Riemann	https://en.wikipedia.org/wiki/Riemann_hypothesis	api
Rothko, M		
Leavis FR		
celluloid film	https://en.wikipedia.org/wiki/Celluloid_(film)	api
Howells WD	https://en.wikipedia.org/wiki/David_Howell_(golfer)	api
De Thou	https://en.wikipedia.org/wiki/De_Thou	api
Heisenberg 2	https://en.wikipedia.org/wiki/Werner_Heisenberg	api
Sherman, Roger	https://en.wikipedia.org/wiki/Roger_Sherman	api
Cormon		
Enigma Code		
Berliner, E		
Beach Boys	https://en.wikipedia.org/wiki/The_Beach_Boys	api
David, JL		
Hitler		
Runge		
Clark E&L	https://en.wikipedia.org/wiki/Spencer_Treat_Clark	api
Camoens, LV de		
Beckett S		
Norden Bombsight		
Brewster		
doorbell		
Universal Declaration of Human Rights		
Tournefort		
Delibes, FTA		
Godwin, Wm		
Postage Stamp		
Herapath, Wm		
Spencer, Percey		
Cheselden, Wm		
Movies		
Mies van der Rohe	https://en.wikipedia.org/wiki/Ludwig_Mies_van_der_Rohe	api
Goodwin H	https://en.wikipedia.org/wiki/Doris_Kearns_Goodwin	api
Koch		
King, ML		
Cobbett, Wm		
Castro 2		
Valsalva, AM		
Winstanley	https://en.wikipedia.org/wiki/Chelsea_Winstanley	api
Plantin		
Quaker		
DuPont PS		
Belon, P		
Chevreul, ME		
Percival		
Hickok, Wild Bill		
Wind		
Smollett	https://en.wikipedia.org/wiki/Jussie_Smollett	api
Flint		
Oldenburg		
Hope, Bob		
Brewster, Sir David		
Oppenheimer	https://en.wikipedia.org/wiki/J._Robert_Oppenheimer	api
Celsius, A		
Pestalozzi	https://en.wikipedia.org/wiki/Johann_Heinrich_Pestalozzi	api
Gerbert	https://en.wikipedia.org/wiki/Pope_Sylvester_II	api
children's books		
Graham J		
Silliman Jnr		
Miscell		
Linley		
Nanomedicine		
Furnivall		
Sydenham T	https://en.wikipedia.org/wiki/Sydenham_Edwards	api
Gunpowder		
Sokolow, A		
Melville		
Hadfield G		
Cell Smart Phone		
Sassoon S	https://en.wikipedia.org/wiki/Siegfried_Sassoon	api
Hooke		
Ghirlandaio		
Shaw, George B		
Elizabeth I Queen		
Harvard		
Eastman, G		
Debussy		
De Vries		
Boisbaudran		
George, Stefan		
Ussher, James		
Donkin, Bryan		
Gay, John		
Le Brun		
Barrymore		
Ekman VW	https://en.wikipedia.org/wiki/Boundary_layer	api
Bottle Cap to Frederick the Great		
Redi		
Visual Perspective	https://en.wikipedia.org/wiki/Perspective_(graphical)	api
Todd, Gwendoline		
Renoir		
CO2		
Townshend, Turnip	https://en.wikipedia.org/wiki/Charles_Townshend,_2nd_Viscount_Townshend	api
Skinner BF		
Sismondi	https://en.wikipedia.org/wiki/Jean_Charles_L%C3%A9onard_de_Sismondi	api
Winters		
Mandela		
Vauban	https://en.wikipedia.org/wiki/S%C3%A9bastien_Le_Prestre_de_Vauban	api
ben Gerson		
Camden, Wm		
Von Richthofen M		
Spanish Armada		
Smith A	https://en.wikipedia.org/wiki/Will_Smith	api
sextant		
Kline, H		
Wafer		
Velasquez	https://en.wikipedia.org/wiki/Velazquez	api
Thomson JE	https://en.wikipedia.org/wiki/Liposarcoma	api
Franklin Sir J		
Smyth CP		
Jeffreys, AJ Sir		
Ravel		
Germain, Sophie		
Mahler, Gustav		
atom bomb		
King James II		
schlieren imaging	https://en.wikipedia.org/wiki/Schlieren_imaging	api
Dudley		
Owen, Robert 2	https://en.wikipedia.org/wiki/Robert_Owen	api
Gide	https://en.wikipedia.org/wiki/Guide	api
Boulanger		
Modern Times	https://en.wikipedia.org/wiki/Modern_Times_(film)	api
Shattuck, George		
Constable		
Montesquieu	https://en.wikipedia.org/wiki/Montesquieu	api
Meck von		
Swinburne	https://en.wikipedia.org/wiki/Algernon_Charles_Swinburne	api
Steam Engine	https://en.wikipedia.org/wiki/Steam_engine	api
Francesco d’Este		
Tiselius, A		
Madison, J Pres		
CuriosityStream	https://en.wikipedia.org/wiki/Curiosity_Stream	api
Van Helmont	https://en.wikipedia.org/wiki/Jan_Baptist_van_Helmont	api
Mill J		
Mellon, Andrew W		
Dance G	https://en.wikipedia.org/wiki/G-string	api
Architect		
Dewar, James Sir		
Women's Suffrage		
Ney		
Nanoengineering		
Discovery of America to St Paul's Cathedral		
Ostwald		
Stevenson RL		
Winkler	https://en.wikipedia.org/wiki/Henry_Winkler	api
U-2		
Revolver to Braille	https://en.wikipedia.org/wiki/Geoffrey_Hallowes	api
Joseph Morgan		
Connections 4.4	https://en.wikipedia.org/wiki/4	api
Sports		
Concertina		
Harrington		
D'Arblay, AJB		
Gray, Elisha		
Bronte E		
physiology		
Pasteur		
Mail-Order rise		
Hancock, John	https://en.wikipedia.org/wiki/John_Hancock	api
Rupert, Prince		
Weaver		
Henry ER	https://en.wikipedia.org/wiki/Cast_of_ER	api
Godfrey		
Edward VII		
Cowper		
Jaques-Dalcroze	https://en.wikipedia.org/wiki/%C3%89mile_Jaques-Dalcroze	api
Haydn, Franz 2		
Kepler	https://en.wikipedia.org/wiki/Leonhard_Euler	api
Fox CJ	https://en.wikipedia.org/wiki/TvN_(Asian_TV_channel)	api
Heberden	https://en.wikipedia.org/wiki/Heberden%27s_node	api
Celsius		
Pathology		
Rand		
Penn G	https://en.wikipedia.org/wiki/Sean_Penn	api
Scrope		
Willis, Robert		
Jews Judaism	https://en.wikipedia.org/wiki/Who_is_a_Jew%3F	api
Computer Scientist		
DNA fingerprinting	https://en.wikipedia.org/wiki/DNA_profiling	api
Pinned		
Nanosystems		
Austria		
Catesby		
Gram, HCJ		
Faure		
Spanish-American War		
Charcot, JM		
Howe E		
Braun, KF		
Tartaglia		
Machine Gun	https://en.wikipedia.org/wiki/Machine_gun	api
Hillman, S	https://en.wikipedia.org/wiki/Hillman	api
Morgagni		
Laissez Faire	https://en.wikipedia.org/wiki/Laissez-faire	api
LeMay, C General		
Winsor		
Paraffin Wax	https://en.wikipedia.org/wiki/Paraffin_wax	api
Soddy		
Stokes GG	https://en.wikipedia.org/wiki/Sir_George_Stokes,_1st_Baronet	api
Hardy, Thomas		
Ampere J	https://en.wikipedia.org/wiki/Amp%C3%A8re%27s_circuital_law	api
Dumas fils		
Fouquet, N		
Remote Control		
Zollner	https://en.wikipedia.org/wiki/Z%C3%B6llner	api
Bessel, F		
Kieselguhr Diatom DTE		
Slavery	https://en.wikipedia.org/wiki/Slavery	api
NASA (Apollo)	https://en.wikipedia.org/wiki/Apollo_program	api
Jennings	https://en.wikipedia.org/wiki/Gennings	api
Ludwig C	https://en.wikipedia.org/wiki/Ludwig_II_of_Bavaria	api
Duyckinck		
Toepler		
Whales, Dolphins		
Sheraton		
Boole		
Graham G	https://en.wikipedia.org/wiki/Graham%27s_number	api
Herschel, William		
Brattain, W		
Edoux		
Smith, Adam		
Ceramics		
Drummond		
Cardano, G		
Crick & Watson 2	https://en.wikipedia.org/wiki/Molecular_Structure_of_Nucleic_Acids:_A_Structure_for_Deoxyribose_Nucleic_Acid	api
Oswald LH		
Hamilton, A 2	https://en.wikipedia.org/wiki/Lewis_Hamilton	api
De Cordoba		
DuPont PS 2	https://en.wikipedia.org/wiki/Dow_Chemical_Company	api
Hindemith	https://en.wikipedia.org/wiki/Paul_Hindemith	api
Gordon		
Grieg	https://en.wikipedia.org/wiki/Edvard_Grieg	api
Turner JMW		
Personal Computer PC		
Sheridan		
Stokes		
TCM Co		
napalm		
Fitzgerald, Ella 2	https://en.wikipedia.org/wiki/Ella_Fitzgerald_discography	api
Grafton Perkins		
Google Doodle		
Hoffmann ETA 2	https://en.wikipedia.org/wiki/E._T._A._Hoffmann	api
World Fair/ Expositions		
Huxley, Aldous		
Warburg, Felix		
Paterson, William		
Von Humboldt Wm		
printer		
Berti		
Pitt W		
Mann T	https://en.wikipedia.org/wiki/Harbhajan_Mann	api
Coke T		
Le Breton		
Benedetti, GB		
Galt, John		
Skateboard	https://en.wikipedia.org/wiki/Skateboarding	api
Nielsen Ratings	https://en.wikipedia.org/wiki/Nielsen_Media_Research	api
Mersenne	https://en.wikipedia.org/wiki/Mersenne_prime	api
Harriman EH		
Byron Vice-Adm. J	https://en.wikipedia.org/wiki/Wager_Mutiny	api
Roentgen		
Clemenceau, G		
Catesby, Robert		
Kipling 2 Rudyard	https://en.wikipedia.org/wiki/Rudyard_Kipling	api
Livingstone, David		
Malthus		
Battle Hymn of the Republic to Chilean independence	https://en.wikipedia.org/wiki/1862	api
Raffles		
Pauli	https://en.wikipedia.org/wiki/Pauli	api
Nelson Ted		
Benny, Jack		
Ure		
Modem		
new		
Paca, William	https://en.wikipedia.org/wiki/William_Paca	api
United Nations		
De Lassus	https://en.wikipedia.org/wiki/Orlando_di_Lasso	api
Spain		
Gray S	https://en.wikipedia.org/wiki/Gray%27s_Anatomy	api
Sacagawea		
Desaguliers	https://en.wikipedia.org/wiki/John_Theophilus_Desaguliers	api
Economy		
Fritts, Chls		
Breughel Jan the Younger		
Arc, Joan of 2		
George S		
Cailletet, LP		
Mencken HL	https://en.wikipedia.org/wiki/H._L._Mencken	api
Le Corbusier	https://en.wikipedia.org/wiki/Le_Corbusier	api
Rayleigh, Lord	https://en.wikipedia.org/wiki/John_William_Strutt,_3rd_Baron_Rayleigh	api
Melville, Herman		
Transatlantic cable	https://en.wikipedia.org/wiki/Transatlantic_telegraph_cable	api
Paoli, FAP		
Duhamel du Monceau	https://en.wikipedia.org/wiki/Henri-Louis_Duhamel_du_Monceau	api
Romilly S	https://en.wikipedia.org/wiki/Esmond_Romilly	api
Johnson LB		
France Anatole		
Explorer	https://en.wikipedia.org/wiki/Internet_Explorer	api
Stanhope, Lady H	https://en.wikipedia.org/wiki/Elizabeth_Stanhope,_Countess_of_Chesterfield_(d._1677)	api
automobile		
Boucicault, D		
Cannizzaro, S		
Bernard, Claude		
Borromini, FC		
phylloxera		
Agriculture		
Dracula / Vampire	https://en.wikipedia.org/wiki/Count_Dracula	api
Harding, Pres		
Von Neumann, J	https://en.wikipedia.org/wiki/Von_Neumann_algebra	api
ohm unit	https://en.wikipedia.org/wiki/Ohm	api
Diversity		
Cormon, F		
Kircher, Athanasius	https://en.wikipedia.org/wiki/Athanasius_Kircher	api
Politics		
Exposition Universelle of 1889 Paris		
Greenhouse gases		
Neef, Caroline		
Biro		
Vaudeville	https://en.wikipedia.org/wiki/Vaudeville	api
Welsbach	https://en.wikipedia.org/wiki/Carl_Auer_von_Welsbach	api
Fulbert		
Martineau, Harriet	https://en.wikipedia.org/wiki/Harriet_Martineau	api
De Tonti, Lorenzo	https://en.wikipedia.org/wiki/Henri_de_Tonti	api
DeQuincey, Thomas	https://en.wikipedia.org/wiki/Thomas_De_Quincey	api
Onassis A		
Punch magazine		
DuPont, Eleuthere 2	https://en.wikipedia.org/wiki/%C3%89leuth%C3%A8re_Ir%C3%A9n%C3%A9e_du_Pont	api
Holland		
Burney		
Poe. EA 2		
Earhart, Amelia		
Tools and archives	https://en.wikipedia.org/wiki/Daemon_Tools	api
Puccini	https://en.wikipedia.org/wiki/Puccinia	api
Geology	https://en.wikipedia.org/wiki/Geology	api
Biot		
Fromanteel, A		
Bayes		
Fuseli		
Munch, Edvard	https://en.wikipedia.org/wiki/Edvard_Munch	api
Gall & Spurzheim	https://en.wikipedia.org/wiki/Franz_Joseph_Gall	api
Schweitzer, Alfred	https://en.wikipedia.org/wiki/Mehran_Karimi_Nasseri	api
Computer Models		
Otto King of Greece		
Mehlman, L		
Paris-Duvernay		
Macintosh G	https://en.wikipedia.org/wiki/Power_Macintosh_G3	api
Fourcroy, AF de		
Dryden, John		
Byrd		
Marian Anderson		
De Lesseps 2	https://en.wikipedia.org/wiki/Ferdinand_de_Lesseps	api
Treasure Island to DNA		
Farragut Adm		
Whipple, William	https://en.wikipedia.org/wiki/William_Whipple	api
Laplace	https://en.wikipedia.org/wiki/Pierre-Simon_Laplace	api
Spender		
Trollope		
Nicot	https://en.wikipedia.org/wiki/Nicot	api
Viviani		
Bernini, GL 2	https://en.wikipedia.org/wiki/Mercury_(planet)	api
Lespinasse	https://en.wikipedia.org/wiki/Gabrielle_Lespinasse	api
Economics		
Czerny		
Dobereiner		
Baeyer A von		
Optics		
Kerensky Alexei		
Bonstetten		
Sicard		
Coward, Noel		
Decision Trees		
Ussher, James Bp.		
Strong, Jonathan		
Halifax Earl		
De Maupassant	https://en.wikipedia.org/wiki/Guy_de_Maupassant	api
Smith JS	https://en.wikipedia.org/wiki/Pantoprazole	api
Castries	https://en.wikipedia.org/wiki/Castres	api
Schliemann	https://en.wikipedia.org/wiki/Heinrich_Schliemann	api
Hopkinson, Francis	https://en.wikipedia.org/wiki/Francis_Hopkinson	api
Fuller, M		
Horsefield, Thomas		
Mansell Sir R	https://en.wikipedia.org/wiki/Sir_Thomas_Mansell,_1st_Baronet	api
Chopin		
Hawksmoor, N	https://en.wikipedia.org/wiki/Easton_Neston_house	api
Perspex /Plexiglass		
Daimler	https://en.wikipedia.org/wiki/Mercedes-Benz_Group	api
Pollock, J	https://en.wikipedia.org/wiki/A._J._Pollock	api
Perot		
Borodin, A		
Jones, Inigo		
Hepburn K		
Agricola 2		
Von Weber K		
Great Depression 1929		
Rossini		
Fielding, Henry		
Carson, Kit		
Biro, L		
Baxter, W	https://en.wikipedia.org/wiki/Meredith_Baxter	api
Stefan J	https://en.wikipedia.org/wiki/Stefan%E2%80%93Boltzmann_law	api
Steele Sir R	https://en.wikipedia.org/wiki/Richard_Steele	api
Von Arnim A		
Nobel. Alfred		
Froebel, FWA		
Martinville		
Chase, Samuel		
Christianity		
Hall, Spencer T	https://en.wikipedia.org/wiki/Spencer_Haywood	api
Carlyle		
Brucke von		
Antikythera mechanism		
Joseph II		
England		
Roberval		
Masaryk J	https://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Masaryk	api
Connections 1 1978	https://en.wikipedia.org/wiki/Connections_(British_TV_series)	api
Hooker, Joseph D		
Flamsteed, John	https://en.wikipedia.org/wiki/John_Flamsteed	api
Clerisseau		
Clovio, G		
Hot chocolate	https://en.wikipedia.org/wiki/Hot_chocolate	api
Womens's movement		
Sarnoff RCA		
Duse E		
Technology		
Beebe		
Remak	https://en.wikipedia.org/wiki/Remak	api
Stieglitz, A		
Chef		
Komensky		
Industrialisation		
Chaliapin		
Snow CP	https://en.wikipedia.org/wiki/C._P._Snow	api
Mott, Lucretia		
Czech		
Nasmyth J	https://en.wikipedia.org/wiki/Alexander_Nasmyth	api
Humperdinck, E		
Bonet, JP		
Gilbreth		
Houses of Parliament	https://en.wikipedia.org/wiki/Palace_of_Westminster	api
Virtual Reality		
Kay J 2	https://en.wikipedia.org/wiki/Kay_Kay_Menon	api
Hofmann A von		
Rachmaninov 2		
punch cards	https://en.wikipedia.org/wiki/Punched_card	api
Bulow, Cosima von		
Baron von Reichenbach, Carl	https://en.wikipedia.org/wiki/Carl_Reichenbach	api
McClellan, Gen Geo		
Collins J		
Fromanteel		
Chadwick		
Townshend, Charles	https://en.wikipedia.org/wiki/Charles_Townshend	api
Shipley		
Playfair, Lyon	https://en.wikipedia.org/wiki/Lyon_Playfair,_1st_Baron_Playfair	api
Fortune, Robert	https://en.wikipedia.org/wiki/Robert_Fortune	api
Born, Max		
Ruler		
Burke, Edmund		
Engels, F		
Bly, N		
Loddinges	https://en.wikipedia.org/wiki/Lodging	api
Delibes		
Leonardo Da Vinci 2		
Lesueur		
Curtius		
Montagu Edward W	https://en.wikipedia.org/wiki/William_Montagu,_1st_Earl_of_Salisbury	api
De Gheyn	https://en.wikipedia.org/wiki/Jacob_de_Gheyn_II	api
Fingerprinting		
Portinari	https://en.wikipedia.org/wiki/Beatrice_Portinari	api
Stolberg, Louise von	https://en.wikipedia.org/wiki/Princess_Louise_of_Stolberg-Gedern	api
Michelangelo		
Magna Carta		
Rockefeller JD jnr		
National Parks	https://en.wikipedia.org/wiki/National_park	api
Clapeyron, BPE		
Montagu Mrs EW		
Maxim, Hiram		
FitzGerald		
Marey, EJ		
Waste		
Prize		
theodolite	https://en.wikipedia.org/wiki/Theodolite	api
Photovoltaics		
Gary EH	https://en.wikipedia.org/wiki/Gary_and_His_Demons	api
Scheele	https://en.wikipedia.org/wiki/Scheele	api
Braxton, Carter	https://en.wikipedia.org/wiki/Carter_Braxton	api
Gauguin, Paul 2	https://en.wikipedia.org/wiki/Paul_Gauguin	api
Magnetic tape recording	https://en.wikipedia.org/wiki/Tape_recorder	api
Zapata E	https://en.wikipedia.org/wiki/Duv%C3%A1n_Zapata	api
Political		
Donizetti, G		
General Aleksey Brusilov		
Von Muller, J		
ENIAC		
publisher		
Sutter, JA		
Buchanan		
Hollandt		
Hammerstein II, Oscar	https://en.wikipedia.org/wiki/Oscar_Hammerstein_II	api
Steiner, R		
Alberti 2		
Congreve		
Manifest Destiny		
Gramme	https://en.wikipedia.org/wiki/Grammy_Awards	api
Berthollet		
Jameson R		
Human Genome		
Villerme		
Lorca G		
Kauffmann, A		
Boerhaave, H		
James, Henry 2		
Engels		
Choreography		
O'Connor		
Marx, Eleanor		
Cruikshank, Wm		
Lawes JB		
Bullock Wm	https://en.wikipedia.org/wiki/William_Bullock_Clark	api
Ehrenberg		
Penzias & Wilson		
15th Century		
Trollope, Anthony		
Williams, William Carlos	https://en.wikipedia.org/wiki/William_Carlos_Williams	api
Jacob Voet	https://en.wikipedia.org/wiki/Jacob_Ferdinand_Voet	api
Law, John		
Aubrey, John		
